com.samsung.health.step_count
time_offset,end_time,speed,pkg_name,start_time,count,sample_position_type,calorie,distance,datauuid,deviceuuid,update_time,create_time
-14400000,2016-07-29 17:48:00.000,1.6388888,com.sec.android.app.shealth,2016-07-29 17:47:00.000,31,,1.49,26.24,b94ef113-53f9-4ceb-9352-25fbf79d6e96,SD5aE64hxX,2016-07-29 17:48:12.902,2016-07-29 17:48:12.902
-14400000,2016-07-29 17:49:00.000,2.2846775,com.sec.android.app.shealth,2016-07-29 17:48:00.000,126,,8.949999,110.28,d0eb1d69-9ca0-4e2c-ad55-cad82dcd39fc,SD5aE64hxX,2016-07-29 17:51:13.434,2016-07-29 17:48:13.133
-14400000,2016-07-29 17:50:00.000,1.8055556,com.sec.android.app.shealth,2016-07-29 17:49:00.000,111,,6.26,94.98,cebfc480-a619-4a33-816f-c025c78c644d,SD5aE64hxX,2016-07-29 17:51:13.526,2016-07-29 17:51:13.526
-14400000,2016-07-29 17:51:00.000,1.9722222,com.sec.android.app.shealth,2016-07-29 17:50:00.000,114,,7.19,98.78,9442ffab-d102-4b0a-a82d-28527c2d5ffd,SD5aE64hxX,2016-07-29 17:51:13.665,2016-07-29 17:51:13.665
-14400000,2016-07-29 17:52:00.000,1.7222222,com.sec.android.app.shealth,2016-07-29 17:51:00.000,15,,0.72,12.38,64d95eaf-9eb3-474a-a893-4c39e57246d1,SD5aE64hxX,2016-07-29 17:51:13.815,2016-07-29 17:51:13.815
-14400000,2016-07-29 18:24:00.000,2.9166667,com.sec.android.app.shealth,2016-07-29 18:23:00.000,16,,1.43,17.91,0fde4986-cee8-4549-882a-7fef99a8ffbe,SD5aE64hxX,2016-07-29 18:26:02.275,2016-07-29 18:26:02.275
-14400000,2016-07-29 18:25:00.000,1.75,com.sec.android.app.shealth,2016-07-29 18:24:00.000,62,,4.1,49.12,030e7c60-1425-4757-a4a2-aca12ba9ee2f,SD5aE64hxX,2016-07-29 18:26:02.497,2016-07-29 18:26:02.497
-14400000,2016-07-29 18:27:00.000,1.6013461,com.sec.android.app.shealth,2016-07-29 18:26:00.000,44,,2.18,33.83,a01c5bfd-3081-4c66-9142-3e24506d7f2d,SD5aE64hxX,2016-07-29 18:28:31.186,2016-07-29 18:26:05.389
-14400000,2016-07-29 18:28:00.000,2.2777777,com.sec.android.app.shealth,2016-07-29 18:27:00.000,44,,2.93,40.45,cc1f550b-e11b-4190-a019-9d5adc8d30d9,SD5aE64hxX,2016-07-29 18:28:31.392,2016-07-29 18:28:31.392
-14400000,2016-07-29 18:29:00.000,1.7147323,com.sec.android.app.shealth,2016-07-29 18:28:00.000,45,,2.31,37.489998,efd6cf15-df9d-4d4c-8ec6-dacebee357a2,SD5aE64hxX,2016-07-29 18:28:31.631,2016-07-29 18:28:31.588
-14400000,2016-07-29 19:26:00.000,1.4722221,com.sec.android.app.shealth,2016-07-29 19:25:00.000,31,,1.63,24.7,1a59c4fc-73cd-46cb-bb61-562a01d125e8,SD5aE64hxX,2016-07-29 19:26:30.393,2016-07-29 19:26:30.393
-14400000,2016-07-29 19:27:00.000,2.033706,com.sec.android.app.shealth,2016-07-29 19:26:00.000,28,,1.53,25.040003,6eec235e-dbdd-4eb2-8c3c-cf5849501d54,SD5aE64hxX,2016-07-29 19:26:32.233,2016-07-29 19:26:30.526
-14400000,2016-07-29 20:55:00.000,2.0277777,com.sec.android.app.shealth,2016-07-29 20:54:00.000,34,,2.1,31.83,f1c46588-250d-4097-9688-e2f0058a52e5,SD5aE64hxX,2016-07-29 20:55:01.189,2016-07-29 20:55:01.189
-14400000,2016-07-29 20:56:00.000,1.8582685,com.sec.android.app.shealth,2016-07-29 20:55:00.000,60,,2.95,50.079998,e9f04cea-1011-4896-82ba-7fe3e65b39fd,SD5aE64hxX,2016-07-29 20:56:02.100,2016-07-29 20:55:48.974
-14400000,2016-07-29 21:11:00.000,2.5,com.sec.android.app.shealth,2016-07-29 21:10:00.000,35,,2.19,31.63,b2c68015-ea1c-4eca-93e3-eb49f831b6d3,SD5aE64hxX,2016-07-29 21:11:24.941,2016-07-29 21:11:24.941
-14400000,2016-07-29 21:12:00.000,1.6469938,com.sec.android.app.shealth,2016-07-29 21:11:00.000,72,,4.0799994,61.36,3ab13ffd-95cc-4e77-aa23-26d588af37e4,SD5aE64hxX,2016-07-29 21:11:59.713,2016-07-29 21:11:25.373
-14400000,2016-07-29 21:13:00.000,1.8336372,com.sec.android.app.shealth,2016-07-29 21:12:00.000,17,,0.84000003,14.210001,955a8180-b46e-43e8-b1d1-4c226226d6f2,SD5aE64hxX,2016-07-29 21:14:40.595,2016-07-29 21:12:00.365
-14400000,2016-07-29 21:14:00.000,1.8055556,com.sec.android.app.shealth,2016-07-29 21:13:00.000,44,,2.14,36.03,b35c82c0-9b65-47a7-8088-d8498fc70f98,SD5aE64hxX,2016-07-29 21:14:40.719,2016-07-29 21:14:40.719
-14400000,2016-07-29 21:15:00.000,2.9338436,com.sec.android.app.shealth,2016-07-29 21:14:00.000,36,,2.63,38.04,ada8f51b-b362-463c-ab6c-d0c34705ef2e,SD5aE64hxX,2016-07-29 21:14:41.432,2016-07-29 21:14:40.823
-14400000,2016-07-29 21:24:00.000,2.0277777,com.sec.android.app.shealth,2016-07-29 21:23:00.000,27,,1.26,22.28,79768346-72d2-4c3e-b6a0-2e0403d6dcee,SD5aE64hxX,2016-07-29 21:25:22.747,2016-07-29 21:25:22.747
-14400000,2016-07-29 21:25:00.000,1.8333334,com.sec.android.app.shealth,2016-07-29 21:24:00.000,39,,1.84,31.9,f8864ca1-d99e-4db4-a136-eacec98982c5,SD5aE64hxX,2016-07-29 21:25:22.884,2016-07-29 21:25:22.884
-14400000,2016-07-29 21:26:00.000,1.5184422,com.sec.android.app.shealth,2016-07-29 21:25:00.000,20,,0.94000006,16.06,f272bc53-75ea-40a4-886c-71d6235e64c4,SD5aE64hxX,2016-07-29 21:26:14.961,2016-07-29 21:25:23.141
-14400000,2016-07-29 21:27:00.000,1.7804525,com.sec.android.app.shealth,2016-07-29 21:26:00.000,29,,1.3899997,24.48,b4eb256a-2a12-4299-86f6-75659de901d0,SD5aE64hxX,2016-07-29 21:29:32.651,2016-07-29 21:26:15.082
-14400000,2016-07-29 21:28:00.000,2.888889,com.sec.android.app.shealth,2016-07-29 21:27:00.000,52,,2.98,49.05,6eac9128-8900-4f7f-94ec-a5588ef80281,SD5aE64hxX,2016-07-29 21:29:32.898,2016-07-29 21:29:32.898
-14400000,2016-07-29 22:41:00.000,2.6315374,com.sec.android.app.shealth,2016-07-29 22:40:00.000,26,,2.37,28.68,5e313c04-b05e-457e-b921-265e0c6c83aa,SD5aE64hxX,2016-07-29 22:40:57.344,2016-07-29 22:40:48.579
-14400000,2016-07-29 22:42:00.000,2.1226492,com.sec.android.app.shealth,2016-07-29 22:41:00.000,21,,1.1699998,19.04,861e7c46-fa30-4585-807d-5868dfe74bba,SD5aE64hxX,2016-07-29 22:41:42.380,2016-07-29 22:41:37.056
-14400000,2016-07-29 23:15:00.000,1.5277778,com.sec.android.app.shealth,2016-07-29 23:14:00.000,46,,2.87,40.68,cc4bc1a8-fb6b-4e5e-b696-d27b4f56e6af,SD5aE64hxX,2016-07-29 23:15:00.145,2016-07-29 23:15:00.145
-14400000,2016-07-29 23:16:00.000,1.7725936,com.sec.android.app.shealth,2016-07-29 23:15:00.000,103,,5.0899987,86.01,d44c08a9-0a7a-4778-a534-48dd92c40b87,SD5aE64hxX,2016-07-29 23:35:02.004,2016-07-29 23:15:17.651
-14400000,2016-07-29 23:17:00.000,1.7777778,com.sec.android.app.shealth,2016-07-29 23:16:00.000,68,,3.44,53.94,f9e30288-6398-4b83-b7ce-6d64364c9af3,SD5aE64hxX,2016-07-29 23:35:02.162,2016-07-29 23:35:02.162
-14400000,2016-07-29 23:18:00.000,1.6111113,com.sec.android.app.shealth,2016-07-29 23:17:00.000,78,,3.81,55.14,05bd4e64-8da4-45c8-89ba-bb0225b1584d,SD5aE64hxX,2016-07-29 23:35:02.290,2016-07-29 23:35:02.290
-14400000,2016-07-29 23:19:00.000,1.9444444,com.sec.android.app.shealth,2016-07-29 23:18:00.000,128,,7.08,101.23,316d0eb5-e955-4a8a-a370-1e3e01e6f042,SD5aE64hxX,2016-07-29 23:35:02.425,2016-07-29 23:35:02.425
-14400000,2016-07-29 23:20:00.000,3.2222223,com.sec.android.app.shealth,2016-07-29 23:19:00.000,145,,13.52,165.82,da6ffc99-cb22-4dcb-a02f-c747e675eaed,SD5aE64hxX,2016-07-29 23:35:02.560,2016-07-29 23:35:02.560
-14400000,2016-07-29 23:21:00.000,1.8888888,com.sec.android.app.shealth,2016-07-29 23:20:00.000,58,,2.8,48.8,9c3e231b-b83f-4123-96dc-ed075d41b32d,SD5aE64hxX,2016-07-29 23:35:02.765,2016-07-29 23:35:02.765
-14400000,2016-07-29 23:22:00.000,2.8055556,com.sec.android.app.shealth,2016-07-29 23:21:00.000,16,,1.16,18.12,94b4148a-2838-496f-bafd-3558c8d15aa4,SD5aE64hxX,2016-07-29 23:35:02.938,2016-07-29 23:35:02.938
-14400000,2016-07-29 23:23:00.000,2.4444444,com.sec.android.app.shealth,2016-07-29 23:22:00.000,16,,0.76,14.3,8296cbbe-5523-4f57-9a64-842554034e2c,SD5aE64hxX,2016-07-29 23:35:03.062,2016-07-29 23:35:03.062
-14400000,2016-07-29 23:45:00.000,2.0833333,com.sec.android.app.shealth,2016-07-29 23:44:00.000,16,,0.73,13.34,e22c4e80-8a93-4610-9e9e-df7877c3a808,SD5aE64hxX,2016-07-29 23:50:40.004,2016-07-29 23:50:40.004
-14400000,2016-07-29 23:46:00.000,2.2222223,com.sec.android.app.shealth,2016-07-29 23:45:00.000,52,,3.24,47.15,d72f4218-ffe2-4ef3-8be3-ddfc43c2009b,SD5aE64hxX,2016-07-29 23:50:40.189,2016-07-29 23:50:40.189
-14400000,2016-07-29 23:47:00.000,1.4722222,com.sec.android.app.shealth,2016-07-29 23:46:00.000,10,,0.47,7.92,edf12716-fd17-4259-bea4-d8b9901ce23a,SD5aE64hxX,2016-07-29 23:50:40.366,2016-07-29 23:50:40.366
-14400000,2016-07-29 23:49:00.000,1.0833334,com.sec.android.app.shealth,2016-07-29 23:48:00.000,8,,0.39,5.88,4a3366ee-c2c1-4ac1-b004-a754471ee2dc,SD5aE64hxX,2016-07-29 23:50:40.521,2016-07-29 23:50:40.521
-14400000,2016-07-29 23:50:00.000,1.8055555,com.sec.android.app.shealth,2016-07-29 23:49:00.000,11,,0.52,9.33,30101a9e-066c-45d0-8e54-7dbf6af08e77,SD5aE64hxX,2016-07-29 23:50:40.652,2016-07-29 23:50:40.652
-14400000,2016-07-29 23:51:00.000,1.8906697,com.sec.android.app.shealth,2016-07-29 23:50:00.000,62,,4.0699987,55.460007,4ec694cc-392a-4a45-9283-908ad646737d,SD5aE64hxX,2016-07-29 23:50:59.867,2016-07-29 23:50:40.909
-14400000,2016-07-29 23:52:00.000,1.5426712,com.sec.android.app.shealth,2016-07-29 23:51:00.000,22,,1.0500001,15.260001,b84674f9-8474-424c-86d9-ef4cfbf8d802,SD5aE64hxX,2016-07-29 23:51:11.320,2016-07-29 23:51:00.628
-14400000,2016-07-30 00:10:00.000,2.5277777,com.sec.android.app.shealth,2016-07-30 00:09:00.000,21,,1.07,17.94,4c979c1e-6910-4f46-9365-e47a1ba03bf3,SD5aE64hxX,2016-07-30 00:12:55.332,2016-07-30 00:12:55.332
-14400000,2016-07-30 00:11:00.000,2.3333333,com.sec.android.app.shealth,2016-07-30 00:10:00.000,9,,0.51,7.5,bba05288-71f0-44fa-81c2-0a57ad32804d,SD5aE64hxX,2016-07-30 00:12:55.585,2016-07-30 00:12:55.585
-14400000,2016-07-30 00:13:00.000,1.8333334,com.sec.android.app.shealth,2016-07-30 00:12:00.000,42,,2.2,35.89,c155685c-3e18-4bfe-9040-3ffbf97ec655,SD5aE64hxX,2016-07-30 00:12:55.835,2016-07-30 00:12:55.835
-14400000,2016-07-30 00:14:00.000,1.3611112,com.sec.android.app.shealth,2016-07-30 00:13:00.000,39,,1.87,30.43,1ae6e572-d5d0-4fab-a2cd-ed08d8334115,SD5aE64hxX,2016-07-30 00:15:02.124,2016-07-30 00:15:02.124
-14400000,2016-07-30 00:15:00.000,2.0833333,com.sec.android.app.shealth,2016-07-30 00:14:00.000,48,,3.58,47.43,5c0d7449-d9a4-43a1-aaca-987aa41cdf73,SD5aE64hxX,2016-07-30 00:15:02.265,2016-07-30 00:15:02.265
-14400000,2016-07-30 00:16:00.000,1.9010729,com.sec.android.app.shealth,2016-07-30 00:15:00.000,41,,2.1499996,36.370003,94721045-4c20-491e-bd72-896cac2c3511,SD5aE64hxX,2016-07-30 00:15:52.210,2016-07-30 00:15:30.488
-14400000,2016-07-30 00:18:00.000,2.1774464,com.sec.android.app.shealth,2016-07-30 00:17:00.000,35,,1.6299996,31.17,cb86741d-fb18-4871-aeed-1543d92c8ad7,SD5aE64hxX,2016-07-30 00:35:01.924,2016-07-30 00:17:00.582
-14400000,2016-07-30 00:50:00.000,1.7777778,com.sec.android.app.shealth,2016-07-30 00:49:00.000,36,,2.18,33.23,d897cd7c-cf49-49c1-81fe-8643ab66aae1,SD5aE64hxX,2016-07-30 00:55:02.016,2016-07-30 00:55:02.016
-14400000,2016-07-30 00:51:00.000,1.8333334,com.sec.android.app.shealth,2016-07-30 00:50:00.000,18,,0.83,14.95,6c9a29b5-6dd2-4c67-a980-81019ddee755,SD5aE64hxX,2016-07-30 00:55:02.157,2016-07-30 00:55:02.157
-14400000,2016-07-30 00:52:00.000,1.6666666,com.sec.android.app.shealth,2016-07-30 00:51:00.000,68,,3.93,59.73,4923b018-b689-4c36-b3f0-b60401280fe9,SD5aE64hxX,2016-07-30 00:55:02.287,2016-07-30 00:55:02.287
-14400000,2016-07-30 00:53:00.000,2.1944444,com.sec.android.app.shealth,2016-07-30 00:52:00.000,54,,3.36,48.2,d5aae891-d8ee-46e2-9cd7-0a671013f7ea,SD5aE64hxX,2016-07-30 00:55:02.424,2016-07-30 00:55:02.424
-14400000,2016-07-30 00:54:00.000,1.4722222,com.sec.android.app.shealth,2016-07-30 00:53:00.000,34,,1.67,26.79,93a92843-e050-455c-9580-da084f1c3a64,SD5aE64hxX,2016-07-30 00:55:02.555,2016-07-30 00:55:02.555
-14400000,2016-07-30 00:55:00.000,2.1666665,com.sec.android.app.shealth,2016-07-30 00:54:00.000,43,,2.43,38.7,9dfd9a59-38d7-4b27-880a-10aba8d6b3c5,SD5aE64hxX,2016-07-30 00:55:02.718,2016-07-30 00:55:02.718
-14400000,2016-07-30 00:56:00.000,2.1944444,com.sec.android.app.shealth,2016-07-30 00:55:00.000,72,,3.75,62.16,3ddf8729-7471-49af-9fee-e36bd831737c,SD5aE64hxX,2016-07-30 01:00:40.361,2016-07-30 01:00:40.361
-14400000,2016-07-30 01:13:00.000,2.4722223,com.sec.android.app.shealth,2016-07-30 01:12:00.000,27,,1.81,25.97,26b6af23-06ef-4537-b934-8654fea84ef0,SD5aE64hxX,2016-07-30 01:15:02.058,2016-07-30 01:15:02.058
-14400000,2016-07-30 01:14:00.000,2.5555556,com.sec.android.app.shealth,2016-07-30 01:13:00.000,87,,6.15,84.65,5f5823cd-da62-4c6e-8be8-27c5ca8bb302,SD5aE64hxX,2016-07-30 01:15:02.255,2016-07-30 01:15:02.255
-14400000,2016-07-30 01:15:00.000,1.9166666,com.sec.android.app.shealth,2016-07-30 01:14:00.000,45,,2.15,37.65,b2acb619-f55b-4b42-8c22-057419905eca,SD5aE64hxX,2016-07-30 01:15:02.441,2016-07-30 01:15:02.441
-14400000,2016-07-30 01:18:00.000,2.1666667,com.sec.android.app.shealth,2016-07-30 01:17:00.000,65,,3.36,55.62,95ffe08c-611c-4af4-a796-196498e5f555,SD5aE64hxX,2016-07-30 01:26:48.370,2016-07-30 01:26:48.370
-14400000,2016-07-30 01:32:00.000,1.5,com.sec.android.app.shealth,2016-07-30 01:31:00.000,19,,0.88,15.56,9a703201-1b41-4bb8-8dfe-3746a74cf70d,SD5aE64hxX,2016-07-30 01:34:00.573,2016-07-30 01:34:00.573
-14400000,2016-07-30 01:33:00.000,1.3888888,com.sec.android.app.shealth,2016-07-30 01:32:00.000,12,,0.57,9.4,2a20031c-6fdb-4809-97fd-2cf258bc20b8,SD5aE64hxX,2016-07-30 01:34:00.974,2016-07-30 01:34:00.974
-14400000,2016-07-30 01:34:00.000,1.6111112,com.sec.android.app.shealth,2016-07-30 01:33:00.000,48,,2.31,38.5,73136152-3adb-4ec1-a85f-7196f7c43184,SD5aE64hxX,2016-07-30 01:34:01.341,2016-07-30 01:34:01.341
-14400000,2016-07-30 01:37:00.000,1.7100568,com.sec.android.app.shealth,2016-07-30 01:36:00.000,37,,1.71,30.48,6d01486e-765c-43dd-ab6c-25dea434dd34,SD5aE64hxX,2016-07-30 01:40:03.990,2016-07-30 01:36:09.826
-14400000,2016-07-30 02:20:00.000,2.6302962,com.sec.android.app.shealth,2016-07-30 02:19:00.000,25,,1.5699999,23.8,23adaef5-6eb7-42cf-af76-2b33c8ab1bcc,SD5aE64hxX,2016-07-30 02:20:14.499,2016-07-30 02:19:47.406
-14400000,2016-07-30 02:21:00.000,1.5946485,com.sec.android.app.shealth,2016-07-30 02:20:00.000,70,,3.8099985,54.310005,ded480ce-ff11-4a2a-9013-74b329035ea3,SD5aE64hxX,2016-07-30 02:20:59.149,2016-07-30 02:20:14.778
-14400000,2016-07-30 02:22:00.000,0.0,com.sec.android.app.shealth,2016-07-30 02:21:00.000,0,,0.0,0.0,803ff23d-0150-4e9f-b870-96f7aab722a3,SD5aE64hxX,2016-07-30 02:21:01.235,2016-07-30 02:21:01.235
-14400000,2016-07-30 02:59:00.000,2.113844,com.sec.android.app.shealth,2016-07-30 02:58:00.000,44,,2.5099998,39.2,cc744b7c-991a-41cb-983b-a86b1b50dc18,SD5aE64hxX,2016-07-30 02:58:44.508,2016-07-30 02:58:16.709
-14400000,2016-07-30 03:00:00.000,1.9578056,com.sec.android.app.shealth,2016-07-30 02:59:00.000,14,,0.69,12.37,f0ef153c-4d3a-4ede-9376-70a7db668cd5,SD5aE64hxX,2016-07-30 02:59:24.346,2016-07-30 02:59:13.095
-14400000,2016-07-30 03:01:00.000,1.9603269,com.sec.android.app.shealth,2016-07-30 03:00:00.000,37,,2.0900002,31.77,ee903c9b-483d-4794-bb35-205c2ad4083f,SD5aE64hxX,2016-07-30 03:00:48.488,2016-07-30 03:00:05.309
-14400000,2016-07-30 04:57:00.000,1.8729624,com.sec.android.app.shealth,2016-07-30 04:56:00.000,34,,1.6999998,29.210003,5094c885-533c-4a94-aebd-c10792ecdd51,SD5aE64hxX,2016-07-30 04:56:59.642,2016-07-30 04:56:32.658
-14400000,2016-07-30 04:58:00.000,1.7688825,com.sec.android.app.shealth,2016-07-30 04:57:00.000,10,,0.47,8.35,7d43cb63-47b7-49fd-bcbf-bacf91ea62fb,SD5aE64hxX,2016-07-30 04:57:21.842,2016-07-30 04:57:00.265
-14400000,2016-07-30 10:35:00.000,1.7222222,com.sec.android.app.shealth,2016-07-30 10:34:00.000,27,,1.28,21.9,af34f844-b097-4011-84c4-0e7ae2b61008,SD5aE64hxX,2016-07-30 10:35:01.300,2016-07-30 10:35:01.300
-14400000,2016-07-30 10:36:00.000,4.0833335,com.sec.android.app.shealth,2016-07-30 10:35:00.000,6,,0.7,7.88,e57b7a7e-6caf-4dcd-a47b-6d2e55e2daf9,SD5aE64hxX,2016-07-30 10:35:47.211,2016-07-30 10:35:47.211
-14400000,2016-07-30 11:46:00.000,2.038162,com.sec.android.app.shealth,2016-07-30 11:45:00.000,71,,4.1700006,65.97,f61e181e-6bc5-4724-b4a0-bca746250425,SD5aE64hxX,2016-07-30 11:45:38.589,2016-07-30 11:45:27.670
-14400000,2016-07-30 11:47:00.000,2.091154,com.sec.android.app.shealth,2016-07-30 11:46:00.000,11,,0.53000003,8.61,0e0c256e-a405-4aa6-a74e-7f410d73671c,SD5aE64hxX,2016-07-30 11:46:37.445,2016-07-30 11:46:33.749
-14400000,2016-07-30 13:19:00.000,1.75,com.sec.android.app.shealth,2016-07-30 13:18:00.000,27,,1.39,22.81,afd3ab23-c009-45b2-a02b-6cc0f3492dbb,SD5aE64hxX,2016-07-30 13:19:23.839,2016-07-30 13:19:23.839
-14400000,2016-07-30 13:21:00.000,1.600581,com.sec.android.app.shealth,2016-07-30 13:20:00.000,16,,0.7500001,12.91,6c698621-c000-4e0a-acfc-45b9418eb487,SD5aE64hxX,2016-07-30 13:20:46.376,2016-07-30 13:20:42.284
-14400000,2016-07-30 13:46:00.000,1.7906979,com.sec.android.app.shealth,2016-07-30 13:45:00.000,89,,4.239999,73.33998,4a860aae-5dbf-44a3-99a3-dcf76dab2928,SD5aE64hxX,2016-07-30 13:45:59.377,2016-07-30 13:45:12.226
-14400000,2016-07-30 13:47:00.000,1.9243506,com.sec.android.app.shealth,2016-07-30 13:46:00.000,28,,1.2199999,19.600002,42dc4805-9457-4275-972f-7295aa4fae38,SD5aE64hxX,2016-07-30 13:46:17.931,2016-07-30 13:46:00.340
-14400000,2016-07-30 14:06:00.000,1.5833334,com.sec.android.app.shealth,2016-07-30 14:05:00.000,41,,2.05,31.11,0d6ea2f5-4dfa-4dec-b26a-4c6ade00bab2,SD5aE64hxX,2016-07-30 14:08:08.975,2016-07-30 14:08:08.975
-14400000,2016-07-30 14:07:00.000,2.2500002,com.sec.android.app.shealth,2016-07-30 14:06:00.000,43,,2.98,43.13,9d4b6504-d793-4662-8ed6-14c4799fbe50,SD5aE64hxX,2016-07-30 14:08:09.129,2016-07-30 14:08:09.129
-14400000,2016-07-30 14:08:00.000,3.4444444,com.sec.android.app.shealth,2016-07-30 14:07:00.000,9,,0.94,10.05,5a212617-843a-4c5c-9bb1-bc558c1322f0,SD5aE64hxX,2016-07-30 14:08:09.218,2016-07-30 14:08:09.218
-14400000,2016-07-30 14:20:00.000,2.0277777,com.sec.android.app.shealth,2016-07-30 14:19:00.000,26,,1.25,21.86,5e5fba84-36cf-4ca8-8a51-977d74e3d7e9,SD5aE64hxX,2016-07-30 14:24:49.759,2016-07-30 14:24:49.759
-14400000,2016-07-30 14:21:00.000,2.6666667,com.sec.android.app.shealth,2016-07-30 14:20:00.000,8,,0.61,8.62,8a97f22b-9b1b-41b9-b28c-d3eb8bac58bf,SD5aE64hxX,2016-07-30 14:24:49.904,2016-07-30 14:24:49.904
-14400000,2016-07-30 14:22:00.000,2.2222223,com.sec.android.app.shealth,2016-07-30 14:21:00.000,47,,2.98,42.79,93e9b52a-fc2d-4865-984c-3d6a9860aa29,SD5aE64hxX,2016-07-30 14:24:50.053,2016-07-30 14:24:50.053
-14400000,2016-07-30 14:23:00.000,2.0555556,com.sec.android.app.shealth,2016-07-30 14:22:00.000,82,,4.19,70.02,5e424cfd-0939-4e02-9baf-9008ece6d2c3,SD5aE64hxX,2016-07-30 14:24:50.171,2016-07-30 14:24:50.171
-14400000,2016-07-30 14:24:00.000,2.2500002,com.sec.android.app.shealth,2016-07-30 14:23:00.000,14,,0.69,12.41,c978a10d-0b0f-4252-94db-0792e728e53c,SD5aE64hxX,2016-07-30 14:24:50.294,2016-07-30 14:24:50.294
-14400000,2016-07-30 14:25:00.000,2.1311226,com.sec.android.app.shealth,2016-07-30 14:24:00.000,7,,0.33,6.22,f381ffd8-c09c-42a0-97a1-5a0e1cc0648d,SD5aE64hxX,2016-07-30 14:24:50.484,2016-07-30 14:24:50.449
-14400000,2016-07-30 15:24:00.000,2.0833333,com.sec.android.app.shealth,2016-07-30 15:23:00.000,12,,0.5,10.23,5098479a-1758-42bf-8dbc-7f7bf3da4c08,SD5aE64hxX,2016-07-30 15:23:09.496,2016-07-30 15:23:09.496
-14400000,2016-07-31 14:12:00.000,1.4166666,com.sec.android.app.shealth,2016-07-31 14:11:00.000,86,,4.24,68.14,9e983958-5a76-414a-8050-395d1a78f82f,SD5aE64hxX,2016-07-31 14:13:45.384,2016-07-31 14:13:45.384
-14400000,2016-07-31 14:13:00.000,1.4722222,com.sec.android.app.shealth,2016-07-31 14:12:00.000,111,,5.54,88.31,d600e213-d58f-45de-a41c-2fbc4e1cfdbc,SD5aE64hxX,2016-07-31 14:13:45.582,2016-07-31 14:13:45.582
-14400000,2016-07-31 14:14:00.000,1.3727828,com.sec.android.app.shealth,2016-07-31 14:13:00.000,104,,5.18,81.49,51eed8f5-8a8d-446c-b1d2-e7f2abbe5232,SD5aE64hxX,2016-07-31 14:14:17.670,2016-07-31 14:13:45.732
-14400000,2016-07-31 14:15:00.000,1.4722222,com.sec.android.app.shealth,2016-07-31 14:14:00.000,20,,0.97,16.0,db5743d0-dff1-46d4-9f9d-a5a66c7c5e18,SD5aE64hxX,2016-07-31 14:14:17.799,2016-07-31 14:14:17.799
-14400000,2016-07-31 14:16:00.000,1.5833334,com.sec.android.app.shealth,2016-07-31 14:15:00.000,42,,2.03,34.76,9867443e-bb27-4550-ad15-c863e2708d56,SD5aE64hxX,2016-07-31 14:24:37.487,2016-07-31 14:24:37.487
-14400000,2016-07-31 14:17:00.000,1.4444444,com.sec.android.app.shealth,2016-07-31 14:16:00.000,105,,5.25,83.31,7037c8a4-a6a2-4473-8f3c-0f93edb285bf,SD5aE64hxX,2016-07-31 14:24:37.704,2016-07-31 14:24:37.704
-14400000,2016-07-31 14:18:00.000,1.4722222,com.sec.android.app.shealth,2016-07-31 14:17:00.000,108,,5.39,85.92,48c1b21f-bdd3-4bb8-82e7-4b28d73a3387,SD5aE64hxX,2016-07-31 14:24:37.802,2016-07-31 14:24:37.802
-14400000,2016-07-31 14:19:00.000,1.4722223,com.sec.android.app.shealth,2016-07-31 14:18:00.000,68,,3.37,54.14,c3d97db7-e92a-4039-a3f8-ab4a8921366a,SD5aE64hxX,2016-07-31 14:24:37.967,2016-07-31 14:24:37.967
-14400000,2016-07-31 14:20:00.000,2.0833333,com.sec.android.app.shealth,2016-07-31 14:19:00.000,9,,0.42,7.58,13fca6ad-e532-4f16-ab02-4dfcaa38042e,SD5aE64hxX,2016-07-31 14:24:38.093,2016-07-31 14:24:38.093
-14400000,2016-07-31 14:45:00.000,2.5123446,com.sec.android.app.shealth,2016-07-31 14:44:00.000,15,,0.71000004,14.08,523c60d7-e332-472d-98df-d60875d23ab5,SD5aE64hxX,2016-07-31 14:44:17.623,2016-07-31 14:44:16.656
-14400000,2016-07-31 14:47:00.000,6.9444447,com.sec.android.app.shealth,2016-07-31 14:46:00.000,10,,2.16,25.4,94ef8bed-85d3-41a0-a415-e64dca38d275,SD5aE64hxX,2016-07-31 14:51:26.047,2016-07-31 14:51:26.047
-14400000,2016-07-31 21:13:00.000,1.6111113,com.sec.android.app.shealth,2016-07-31 21:12:00.000,34,,1.58,27.61,3ad9c5d0-35d7-4e3d-9921-5dd055d6868e,SD5aE64hxX,2016-07-31 21:14:00.124,2016-07-31 21:14:00.124
-14400000,2016-07-31 21:14:00.000,2.0555556,com.sec.android.app.shealth,2016-07-31 21:13:00.000,17,,0.8,14.75,a96b86a0-d556-4cef-9ee5-732f9c49248d,SD5aE64hxX,2016-07-31 21:14:00.510,2016-07-31 21:14:00.510
-14400000,2016-07-31 21:30:00.000,2.4444444,com.sec.android.app.shealth,2016-07-31 21:29:00.000,41,,2.58,38.02,dad78b12-7ffd-4b9a-8ece-62a76c7ea5cf,SD5aE64hxX,2016-07-31 21:32:21.827,2016-07-31 21:32:21.827
